subject_id,target,budget_nights,first,second,seed,role,n_nights,n_windows,first_mae,second_mae,point_estimate,ci_lower,ci_upper,interval,night_median_delta,proportion_nights_second_better,n_resamples,rng_seed,level
User02,humidity,1,D,E,1,sensitivity,36,95839,15.063784821935663,16.873888159285105,-1.8101033373494424,-5.760107915359536,2.4728170541625234,includes_zero,-5.380696616450612,0.4166666666666667,2000,0,0.95
User02,humidity,1,D,E,2,sensitivity,36,95839,15.051886460501615,17.775256198050656,-2.7233697375490404,-6.805140448249978,1.6825343084561541,includes_zero,-5.609620509142445,0.3888888888888889,2000,0,0.95
User02,humidity,3,B,D,0,primary,36,95839,15.534438863671728,16.728777413891276,-1.1943385502195483,-1.429950565900891,-0.9430870600744103,below_zero,-1.2056090850993684,0.027777777777777776,2000,0,0.95
User02,humidity,3,B,D,1,sensitivity,36,95839,15.534438863671728,16.711427729862258,-1.1769888661905306,-1.3661146864512004,-0.9790297490591935,below_zero,-1.1636715469947871,0.027777777777777776,2000,0,0.95
User02,humidity,3,B,D,2,sensitivity,36,95839,15.534438863671728,16.685367177103675,-1.1509283134319475,-1.4048539248921759,-0.8743262658276694,below_zero,-1.2372976054455602,0.1388888888888889,2000,0,0.95
User02,humidity,3,B,E,0,primary,36,95839,15.534438863671728,12.027385201105936,3.5070536625657915,1.2094398086342957,5.8129359127898494,above_zero,3.5351450243581226,0.6388888888888888,2000,0,0.95
User02,humidity,3,B,E,1,sensitivity,36,95839,15.534438863671728,12.44033754856816,3.0941013151035683,0.7385686072286526,5.472233922591952,above_zero,3.1003720153832264,0.5833333333333334,2000,0,0.95
User02,humidity,3,B,E,2,sensitivity,36,95839,15.534438863671728,13.635921379946982,1.8985174837247456,0.21816821397450648,3.5903687758098117,above_zero,1.888679604180287,0.6111111111111112,2000,0,0.95
User02,humidity,3,D,E,0,primary,36,95839,16.728777413891276,12.027385201105936,4.70139221278534,2.3772185074703334,7.0246640445589374,above_zero,5.206300861467857,0.6666666666666666,2000,0,0.95
User02,humidity,3,D,E,1,sensitivity,36,95839,16.711427729862258,12.44033754856816,4.271090181294099,1.9166702611115745,6.642763277680723,above_zero,4.463096219532459,0.6666666666666666,2000,0,0.95
User02,humidity,3,D,E,2,sensitivity,36,95839,16.685367177103675,13.635921379946982,3.049445797156693,1.4453290615564907,4.696412567019364,above_zero,3.343303349612019,0.6944444444444444,2000,0,0.95
User02,humidity,7,B,D,0,primary,36,95839,16.69296902522788,17.621335048729428,-0.9283660235015461,-1.156107011948167,-0.6491177151702718,below_zero,-0.9987623250191335,0.1388888888888889,2000,0,0.95
User02,humidity,7,B,D,1,sensitivity,36,95839,16.69296902522788,17.564521329904224,-0.8715523046763423,-1.0661112079692023,-0.650143879697491,below_zero,-0.9295682762380046,0.1111111111111111,2000,0,0.95
User02,humidity,7,B,D,2,sensitivity,36,95839,16.69296902522788,17.62585004963982,-0.9328810244119374,-1.1921777446478745,-0.6300234308540565,below_zero,-1.063033503904677,0.19444444444444445,2000,0,0.95
User02,humidity,7,B,E,0,primary,36,95839,16.69296902522788,14.94022798351683,1.752741041711051,1.371102157657622,2.096971948361455,above_zero,1.8546311184049236,0.9444444444444444,2000,0,0.95
User02,humidity,7,B,E,1,sensitivity,36,95839,16.69296902522788,14.804560917985711,1.8884081072421708,1.4108155089198213,2.3531693928940953,above_zero,2.402577974638895,0.9166666666666666,2000,0,0.95
User02,humidity,7,B,E,2,sensitivity,36,95839,16.69296902522788,15.215021081533742,1.47794794369414,0.8409064610177621,2.080343820863766,above_zero,1.6091241288234137,0.7777777777777778,2000,0,0.95
User02,humidity,7,D,E,0,primary,36,95839,17.621335048729428,14.94022798351683,2.681107065212597,2.326127506359765,3.004038058263481,above_zero,2.8401585135919394,1.0,2000,0,0.95
User02,humidity,7,D,E,1,sensitivity,36,95839,17.564521329904224,14.804560917985711,2.759960411918513,2.3406822505959184,3.1701891249711336,above_zero,2.9245580126075827,0.9722222222222222,2000,0,0.95
User02,humidity,7,D,E,2,sensitivity,36,95839,17.62585004963982,15.215021081533742,2.4108289681060775,1.8637281000638293,2.899001193981203,above_zero,2.8544123375674157,0.9722222222222222,2000,0,0.95
User02,humidity,14,B,D,0,primary,36,95839,13.423178270849748,14.719094402106357,-1.2959161312566092,-1.551584485381899,-1.0329031895031933,below_zero,-1.3159244881771777,0.027777777777777776,2000,0,0.95
User02,humidity,14,B,D,1,sensitivity,36,95839,13.423178270849748,14.652354332432736,-1.2291760615829883,-1.4637226717454792,-0.9924887165511148,below_zero,-1.2091221418636797,0.027777777777777776,2000,0,0.95
User02,humidity,14,B,D,2,sensitivity,36,95839,13.423178270849748,14.727440950000403,-1.3042626791506553,-1.5563017869728062,-1.0440088907185803,below_zero,-1.31348883579928,0.05555555555555555,2000,0,0.95
User02,humidity,14,B,E,0,primary,36,95839,13.423178270849748,12.075163270105268,1.3480150007444802,1.0346343591763971,1.6515177096274656,above_zero,1.4126980721511244,0.8888888888888888,2000,0,0.95
User02,humidity,14,B,E,1,sensitivity,36,95839,13.423178270849748,12.402764664846616,1.0204136060031317,0.7276578459210997,1.2975612666239236,above_zero,1.2064852694633297,0.8611111111111112,2000,0,0.95
User02,humidity,14,B,E,2,sensitivity,36,95839,13.423178270849748,12.22507937638302,1.1980988944667281,0.8537473033375997,1.529757809129524,above_zero,1.3538687840192924,0.8611111111111112,2000,0,0.95
User02,humidity,14,B,S,0,primary,36,95839,13.423178270849748,11.877076928382696,1.5461013424670522,1.1887247848480138,1.887152184897906,above_zero,1.7201320840913819,0.9166666666666666,2000,0,0.95
User02,humidity,14,B,S,1,sensitivity,36,95839,13.423178270849748,11.394622272302097,2.0285559985476507,1.4627571756256612,2.5710668073920964,above_zero,2.3364602984598877,0.8888888888888888,2000,0,0.95
User02,humidity,14,B,S,2,sensitivity,36,95839,13.423178270849748,11.38133294971276,2.0418453211369876,1.4815740034729736,2.5801884805114415,above_zero,2.5954425810128936,0.8888888888888888,2000,0,0.95
User02,humidity,14,D,E,0,primary,36,95839,14.719094402106357,12.075163270105268,2.6439311320010894,2.2490785951497365,3.0313205545127757,above_zero,2.837442861127392,1.0,2000,0,0.95
User02,humidity,14,D,E,1,sensitivity,36,95839,14.652354332432736,12.402764664846616,2.24958966758612,1.8959575376746582,2.5912035063971173,above_zero,2.2981990025655827,0.9722222222222222,2000,0,0.95
User02,humidity,14,D,E,2,sensitivity,36,95839,14.727440950000403,12.22507937638302,2.5023615736173834,2.090455543921003,2.8937273527394747,above_zero,2.8559405074602493,0.9722222222222222,2000,0,0.95
User02,humidity,14,S,E,0,primary,36,95839,11.877076928382696,12.075163270105268,-0.198086341722572,-0.31211016508933787,-0.08055628691937024,below_zero,-0.2699636050562404,0.25,2000,0,0.95
User02,humidity,14,S,E,1,sensitivity,36,95839,11.394622272302097,12.402764664846616,-1.008142392544519,-1.3748088418965063,-0.6444752077576966,below_zero,-1.2755432426944227,0.19444444444444445,2000,0,0.95
User02,humidity,14,S,E,2,sensitivity,36,95839,11.38133294971276,12.22507937638302,-0.8437464266702595,-1.1066945932218692,-0.5652401676049322,below_zero,-0.968944641194776,0.1388888888888889,2000,0,0.95
User07,temperature,1,B,D,0,primary,85,114838,2.4077642785216766,2.135832564933987,0.27193171358768975,0.09869500424301642,0.4339728222586545,above_zero,0.43094115021815016,0.6235294117647059,2000,0,0.95
User07,temperature,1,B,D,1,sensitivity,85,114838,2.4077642785216766,2.09554014632484,0.31222413219683665,0.12166473705082914,0.49585453154475756,above_zero,0.5390411104612427,0.6352941176470588,2000,0,0.95
User07,temperature,1,B,D,2,sensitivity,85,114838,2.4077642785216766,2.116041634042479,0.2917226444791976,0.1361334362201465,0.4415929481005942,above_zero,0.4864116028217551,0.6352941176470588,2000,0,0.95
User07,temperature,1,B,E,0,primary,85,114838,2.4077642785216766,2.1744711945793944,0.2332930839422822,0.15541963040403806,0.3044470388554708,above_zero,0.3003739924730695,0.7411764705882353,2000,0,0.95
User07,temperature,1,B,E,1,sensitivity,85,114838,2.4077642785216766,2.1639069159655495,0.2438573625561271,0.17568728604194875,0.306855615617564,above_zero,0.3662559154783249,0.7647058823529411,2000,0,0.95
User07,temperature,1,B,E,2,sensitivity,85,114838,2.4077642785216766,2.1527600541829925,0.2550042243386841,0.17683715892676305,0.32194068359238315,above_zero,0.3689045863409661,0.7647058823529411,2000,0,0.95
User07,temperature,1,D,E,0,primary,85,114838,2.135832564933987,2.1744711945793944,-0.03863862964540754,-0.14182372904475196,0.06407143338173005,includes_zero,-0.08114831789529386,0.4588235294117647,2000,0,0.95
User07,temperature,1,D,E,1,sensitivity,85,114838,2.09554014632484,2.1639069159655495,-0.06836676964070953,-0.19465166518591812,0.061952451375673456,includes_zero,-0.21030074797074683,0.4235294117647059,2000,0,0.95
User07,temperature,1,D,E,2,sensitivity,85,114838,2.116041634042479,2.1527600541829925,-0.03671842014051352,-0.12320684964997781,0.04994940854656645,includes_zero,-0.14131059374867894,0.43529411764705883,2000,0,0.95
User07,temperature,3,B,D,0,primary,85,114838,2.448363316093199,2.209933658064528,0.23842965802867067,0.07182008505114668,0.394724920288032,above_zero,0.3840633560385762,0.6235294117647059,2000,0,0.95
User07,temperature,3,B,D,1,sensitivity,85,114838,2.448363316093199,2.1639201810451962,0.28444313504800256,0.1000591036908668,0.4618058035370103,above_zero,0.5208615346129437,0.6235294117647059,2000,0,0.95
User07,temperature,3,B,D,2,sensitivity,85,114838,2.448363316093199,2.180515891894509,0.2678474241986897,0.11808535197503539,0.4133439214475323,above_zero,0.4575704482164169,0.6352941176470588,2000,0,0.95
User07,temperature,3,B,E,0,primary,85,114838,2.448363316093199,2.36232086003273,0.0860424560604689,0.05900024432274414,0.11220786981391823,above_zero,0.10355372026366005,0.8117647058823529,2000,0,0.95
User07,temperature,3,B,E,1,sensitivity,85,114838,2.448363316093199,2.363086424342429,0.08527689175076958,0.06196544480563121,0.1094156688684555,above_zero,0.10944527169758134,0.788235294117647,2000,0,0.95
User07,temperature,3,B,E,2,sensitivity,85,114838,2.448363316093199,2.3696505377923724,0.07871277830082635,0.05326552321739233,0.10343833094762157,above_zero,0.09473731502147498,0.788235294117647,2000,0,0.95
User07,temperature,3,D,E,0,primary,85,114838,2.209933658064528,2.36232086003273,-0.15238720196820177,-0.28998777324399455,-0.009508658546242037,below_zero,-0.24101149121292087,0.4235294117647059,2000,0,0.95
User07,temperature,3,D,E,1,sensitivity,85,114838,2.1639201810451962,2.363086424342429,-0.19916624329723298,-0.3611451204832395,-0.03355392921157233,below_zero,-0.34847891801590114,0.3764705882352941,2000,0,0.95
User07,temperature,3,D,E,2,sensitivity,85,114838,2.180515891894509,2.3696505377923724,-0.18913464589786333,-0.31835620234129797,-0.0566710629244046,below_zero,-0.3216890630120246,0.3764705882352941,2000,0,0.95
User07,temperature,7,B,D,0,primary,85,114838,2.366869746147732,2.1061808012942844,0.2606889448534475,0.09033067963320277,0.42233873214996914,above_zero,0.3979603249915087,0.6235294117647059,2000,0,0.95
User07,temperature,7,B,D,1,sensitivity,85,114838,2.366869746147732,2.0906539333948704,0.27621581275286156,0.09200989329013025,0.4532254493292229,above_zero,0.48123998231160936,0.611764705882353,2000,0,0.95
User07,temperature,7,B,D,2,sensitivity,85,114838,2.366869746147732,2.097775599515333,0.26909414663239906,0.11689773497042359,0.41757616140401566,above_zero,0.44868869878471385,0.6235294117647059,2000,0,0.95
User07,temperature,7,B,E,0,primary,85,114838,2.366869746147732,2.3372200942082983,0.029649651939433586,0.013753188275671938,0.04682503504385909,above_zero,0.035257380801660076,0.7294117647058823,2000,0,0.95
User07,temperature,7,B,E,1,sensitivity,85,114838,2.366869746147732,2.322471615157091,0.044398130990640716,0.025531310554719744,0.06439158612665247,above_zero,0.0529454050560747,0.7529411764705882,2000,0,0.95
User07,temperature,7,B,E,2,sensitivity,85,114838,2.366869746147732,2.3398834072533456,0.026986338894386286,0.008357963330894039,0.044874323144611074,above_zero,0.03537180792648764,0.7294117647058823,2000,0,0.95
User07,temperature,7,D,E,0,primary,85,114838,2.1061808012942844,2.3372200942082983,-0.23103929291401393,-0.39251982577528916,-0.06322244935541341,below_zero,-0.3015976129893949,0.4,2000,0,0.95
User07,temperature,7,D,E,1,sensitivity,85,114838,2.0906539333948704,2.322471615157091,-0.23181768176222084,-0.4087370144116725,-0.05038502359501162,below_zero,-0.401894832276783,0.4,2000,0,0.95
User07,temperature,7,D,E,2,sensitivity,85,114838,2.097775599515333,2.3398834072533456,-0.24210780773801277,-0.38822127196122796,-0.0910093294798247,below_zero,-0.36795189589586075,0.38823529411764707,2000,0,0.95
User07,temperature,14,B,D,0,primary,85,114838,2.3262389506471153,2.077536832801926,0.24870211784518936,0.07946879948784685,0.41049642731653124,above_zero,0.37712284548192443,0.611764705882353,2000,0,0.95
User07,temperature,14,B,D,1,sensitivity,85,114838,2.3262389506471153,2.0645566659982557,0.26168228464885956,0.07771536436363694,0.43903974896257186,above_zero,0.4593215911703745,0.611764705882353,2000,0,0.95
User07,temperature,14,B,D,2,sensitivity,85,114838,2.3262389506471153,2.081660260151051,0.24457869049606407,0.09623654035984286,0.3900368081097514,above_zero,0.40877865076837083,0.6235294117647059,2000,0,0.95
User07,temperature,14,B,E,0,primary,85,114838,2.3262389506471153,2.370085106285741,-0.04384615563862582,-0.059960442193823675,-0.028193299803168082,below_zero,-0.03556572020294535,0.2823529411764706,2000,0,0.95
User07,temperature,14,B,E,1,sensitivity,85,114838,2.3262389506471153,2.3555002854855305,-0.0292613348384152,-0.04282303372299929,-0.015718714375123646,below_zero,-0.02470913809878761,0.32941176470588235,2000,0,0.95
User07,temperature,14,B,E,2,sensitivity,85,114838,2.3262389506471153,2.3674092311333332,-0.04117028048621796,-0.056862155525016375,-0.024581742650349247,below_zero,-0.0411434555613468,0.3058823529411765,2000,0,0.95
User07,temperature,14,B,S,0,primary,85,114838,2.3262389506471153,2.370426925843615,-0.04418797519649953,-0.061583828845940124,-0.026889433846619445,below_zero,-0.03473537091986789,0.27058823529411763,2000,0,0.95
User07,temperature,14,B,S,1,sensitivity,85,114838,2.3262389506471153,2.322638114215958,0.0036008364311572727,-0.010785737194437402,0.017102070885492544,includes_zero,0.006882144188895656,0.5294117647058824,2000,0,0.95
User07,temperature,14,B,S,2,sensitivity,85,114838,2.3262389506471153,2.390661548108788,-0.06442259746167256,-0.08439610936767912,-0.043745399645081305,below_zero,-0.05922981788987802,0.2235294117647059,2000,0,0.95
User07,temperature,14,D,E,0,primary,85,114838,2.077536832801926,2.370085106285741,-0.2925482734838152,-0.4667732371009451,-0.11175006430333886,below_zero,-0.37319759921606366,0.38823529411764707,2000,0,0.95
User07,temperature,14,D,E,1,sensitivity,85,114838,2.0645566659982557,2.3555002854855305,-0.29094361948727476,-0.4771045466137796,-0.09779908469071709,below_zero,-0.4978951152673461,0.38823529411764707,2000,0,0.95
User07,temperature,14,D,E,2,sensitivity,85,114838,2.081660260151051,2.3674092311333332,-0.285748970982282,-0.4406365900481567,-0.12484979116176553,below_zero,-0.44724465169092553,0.36470588235294116,2000,0,0.95
User07,temperature,14,S,E,0,primary,85,114838,2.370426925843615,2.370085106285741,0.00034181955787371265,-0.005623712175818705,0.006191844579194306,includes_zero,-0.001560137829150099,0.4470588235294118,2000,0,0.95
User07,temperature,14,S,E,1,sensitivity,85,114838,2.322638114215958,2.3555002854855305,-0.03286217126957247,-0.04244460960543935,-0.023616159604331756,below_zero,-0.04087289729109855,0.25882352941176473,2000,0,0.95
User07,temperature,14,S,E,2,sensitivity,85,114838,2.390661548108788,2.3674092311333332,0.0232523169754546,0.015179030835297714,0.031417469316374354,above_zero,0.017361033230537393,0.7529411764705882,2000,0,0.95
User07,humidity,1,B,D,0,primary,85,114838,8.33691281400704,10.043739813448786,-1.7068269994417467,-2.5345408091238566,-0.8815252751630958,below_zero,-2.415879983983179,0.3058823529411765,2000,0,0.95
User07,humidity,1,B,D,1,sensitivity,85,114838,8.33691281400704,9.97774633170286,-1.640833517695821,-2.57271311148575,-0.6907768923871807,below_zero,-2.5893211045338527,0.3411764705882353,2000,0,0.95
User07,humidity,1,B,D,2,sensitivity,85,114838,8.33691281400704,9.634320151699463,-1.2974073376924231,-2.108929804918133,-0.4991814103080844,below_zero,-2.063669583177532,0.3411764705882353,2000,0,0.95
User07,humidity,1,B,E,0,primary,85,114838,8.33691281400704,8.568559703982466,-0.23164688997542626,-0.49682268940709545,0.046229664477877554,includes_zero,-0.7046407441234299,0.38823529411764707,2000,0,0.95
User07,humidity,1,B,E,1,sensitivity,85,114838,8.33691281400704,8.48879843193236,-0.15188561792531985,-0.3459085033882489,0.045775709532180485,includes_zero,-0.23373464212783013,0.38823529411764707,2000,0,0.95
User07,humidity,1,B,E,2,sensitivity,85,114838,8.33691281400704,8.614547039514406,-0.2776342255073665,-0.5212454767480117,-0.020614033021333605,below_zero,-0.5023486004544893,0.4,2000,0,0.95
User07,humidity,1,D,E,0,primary,85,114838,10.043739813448786,8.568559703982466,1.4751801094663204,0.5249758277179232,2.416291881877673,above_zero,2.7267908978376374,0.6588235294117647,2000,0,0.95
User07,humidity,1,D,E,1,sensitivity,85,114838,9.97774633170286,8.48879843193236,1.4889478997705012,0.46989440768263946,2.502297145709416,above_zero,2.6867531712744688,0.6588235294117647,2000,0,0.95
User07,humidity,1,D,E,2,sensitivity,85,114838,9.634320151699463,8.614547039514406,1.0197731121850566,0.10953639333007685,1.9179879590327698,above_zero,2.125890929732155,0.6235294117647059,2000,0,0.95
User07,humidity,3,B,D,0,primary,85,114838,8.306725909165237,10.099055308410309,-1.7923293992450713,-2.6314088777095352,-0.9574530674436954,below_zero,-2.510335132240324,0.29411764705882354,2000,0,0.95
User07,humidity,3,B,D,1,sensitivity,85,114838,8.306725909165237,10.031675105227146,-1.7249491960619086,-2.628910810524363,-0.7891180779013385,below_zero,-2.5322978633411157,0.3176470588235294,2000,0,0.95
User07,humidity,3,B,D,2,sensitivity,85,114838,8.306725909165237,9.692974701467946,-1.386248792302709,-2.188702821198964,-0.586361883435769,below_zero,-2.1350145810813697,0.32941176470588235,2000,0,0.95
User07,humidity,3,B,E,0,primary,85,114838,8.306725909165237,8.315330506179714,-0.008604597014477022,-0.08099323307314936,0.06464512205281188,includes_zero,0.03212336368819546,0.5411764705882353,2000,0,0.95
User07,humidity,3,B,E,1,sensitivity,85,114838,8.306725909165237,8.324309527043397,-0.01758361787815943,-0.10924755733279247,0.06703437043446187,includes_zero,-0.0056219538863659935,0.49411764705882355,2000,0,0.95
User07,humidity,3,B,E,2,sensitivity,85,114838,8.306725909165237,8.399043601970673,-0.09231769280543567,-0.21553825981623115,0.02212278107139022,includes_zero,-0.03306637334376461,0.47058823529411764,2000,0,0.95
User07,humidity,3,D,E,0,primary,85,114838,10.099055308410309,8.315330506179714,1.7837248022305943,0.9773330738758764,2.603202764915094,above_zero,2.5463005798967515,0.6941176470588235,2000,0,0.95
User07,humidity,3,D,E,1,sensitivity,85,114838,10.031675105227146,8.324309527043397,1.7073655781837491,0.822310977377653,2.5719235578585478,above_zero,2.6495251853788,0.6823529411764706,2000,0,0.95
User07,humidity,3,D,E,2,sensitivity,85,114838,9.692974701467946,8.399043601970673,1.2939310994972733,0.5098743859467281,2.0721100554875593,above_zero,2.0075352568942795,0.6705882352941176,2000,0,0.95
User07,humidity,7,B,D,0,primary,85,114838,8.383188355432349,10.026294362146384,-1.643106006714035,-2.534832257739895,-0.7642666547138375,below_zero,-2.2141959950101713,0.3176470588235294,2000,0,0.95
User07,humidity,7,B,D,1,sensitivity,85,114838,8.383188355432349,9.905332731351209,-1.5221443759188595,-2.4515692499157917,-0.5646048931864277,below_zero,-2.4312712494132853,0.3411764705882353,2000,0,0.95
User07,humidity,7,B,D,2,sensitivity,85,114838,8.383188355432349,9.597785617881913,-1.2145972624495638,-2.063343276309792,-0.388157084049741,below_zero,-1.8748346452959046,0.3764705882352941,2000,0,0.95
User07,humidity,7,B,E,0,primary,85,114838,8.383188355432349,8.368535892089294,0.014652463343054478,-0.08054306687911182,0.10591550630703846,includes_zero,-0.055587843605530596,0.4470588235294118,2000,0,0.95
User07,humidity,7,B,E,1,sensitivity,85,114838,8.383188355432349,8.362498517246266,0.020689838186083165,-0.10129701234713216,0.13937728504869454,includes_zero,0.030137613924701157,0.5058823529411764,2000,0,0.95
User07,humidity,7,B,E,2,sensitivity,85,114838,8.383188355432349,8.421029891647864,-0.03784153621551489,-0.15867014340962396,0.08335272901883146,includes_zero,-0.001560662776955546,0.49411764705882355,2000,0,0.95
User07,humidity,7,D,E,0,primary,85,114838,10.026294362146384,8.368535892089294,1.6577584700570895,0.8506345166794184,2.4794772289821205,above_zero,2.2973279710631225,0.6823529411764706,2000,0,0.95
User07,humidity,7,D,E,1,sensitivity,85,114838,9.905332731351209,8.362498517246266,1.5428342141049427,0.6930314956624701,2.3849670902130224,above_zero,2.238532155666622,0.6588235294117647,2000,0,0.95
User07,humidity,7,D,E,2,sensitivity,85,114838,9.597785617881913,8.421029891647864,1.176755726234049,0.40760751501350345,1.9440549435644434,above_zero,1.6674058443340414,0.6235294117647059,2000,0,0.95
User07,humidity,14,B,D,0,primary,85,114838,8.285407330790527,10.46564027820918,-2.180232947418654,-3.054497132649073,-1.2823401252899764,below_zero,-2.796150902262281,0.25882352941176473,2000,0,0.95
User07,humidity,14,B,D,1,sensitivity,85,114838,8.285407330790527,10.372443829600519,-2.087036498809992,-2.9941634417780225,-1.114949161435291,below_zero,-2.9886580890396877,0.2823529411764706,2000,0,0.95
User07,humidity,14,B,D,2,sensitivity,85,114838,8.285407330790527,9.996002573356344,-1.7105952425658177,-2.506350338842315,-0.8934321006551152,below_zero,-2.516279755650911,0.29411764705882354,2000,0,0.95
User07,humidity,14,B,E,0,primary,85,114838,8.285407330790527,8.262391425874718,0.02301590491580896,-0.05885210876404233,0.1056718770568065,includes_zero,0.014905411319644735,0.5411764705882353,2000,0,0.95
User07,humidity,14,B,E,1,sensitivity,85,114838,8.285407330790527,8.276688474485862,0.008718856304664513,-0.1087047463138704,0.1259179570568561,includes_zero,-0.052353572978910634,0.4470588235294118,2000,0,0.95
User07,humidity,14,B,E,2,sensitivity,85,114838,8.285407330790527,8.286771727695736,-0.0013643969052097304,-0.13083412095447913,0.12211642768067871,includes_zero,-0.04397697965504932,0.47058823529411764,2000,0,0.95
User07,humidity,14,B,S,0,primary,85,114838,8.285407330790527,8.279459974532147,0.005947356258380054,-0.059995928352985416,0.07088462044467406,includes_zero,0.008364683287141794,0.5529411764705883,2000,0,0.95
User07,humidity,14,B,S,1,sensitivity,85,114838,8.285407330790527,8.264629810205488,0.0207775205850389,-0.04154435852645498,0.08027270764578937,includes_zero,-0.008709371495756457,0.49411764705882355,2000,0,0.95
User07,humidity,14,B,S,2,sensitivity,85,114838,8.285407330790527,8.282389275947079,0.0030180548434479704,-0.06672243771760562,0.07315407936905455,includes_zero,-0.0018131491676465217,0.49411764705882355,2000,0,0.95
User07,humidity,14,D,E,0,primary,85,114838,10.46564027820918,8.262391425874718,2.203248852334463,1.3432139329836181,3.040329839317737,above_zero,2.7116758891415893,0.7294117647058823,2000,0,0.95
User07,humidity,14,D,E,1,sensitivity,85,114838,10.372443829600519,8.276688474485862,2.0957553551146564,1.2215738109975998,2.909960489647816,above_zero,3.1074936261712285,0.7411764705882353,2000,0,0.95
User07,humidity,14,D,E,2,sensitivity,85,114838,9.996002573356344,8.286771727695736,1.709230845660608,0.9803010822097263,2.4397937780093075,above_zero,2.3153778378329255,0.7176470588235294,2000,0,0.95
User07,humidity,14,S,E,0,primary,85,114838,8.279459974532147,8.262391425874718,0.017068548657428906,-0.016525440313497095,0.05299010977966848,includes_zero,-0.011146052591509026,0.4823529411764706,2000,0,0.95
User07,humidity,14,S,E,1,sensitivity,85,114838,8.264629810205488,8.276688474485862,-0.012058664280374387,-0.12494169871100709,0.09818348059587466,includes_zero,-0.14670486130369653,0.4470588235294118,2000,0,0.95
User07,humidity,14,S,E,2,sensitivity,85,114838,8.282389275947079,8.286771727695736,-0.004382451748657701,-0.07837667090278383,0.06531803343303863,includes_zero,-0.004080835571135921,0.49411764705882355,2000,0,0.95
