scope,fold,subject_id,quantity,kind,recomputed,frozen,abs_diff,tolerance_abs,passed,target,seed,budget_nights
rq2,2,User02,B_rmse,float,16.64040243520558,16.64040243520681,1.2292389328649733e-12,1e-09,True,humidity,,1
rq2,2,User02,B_bias,float,9.356386500487874,9.356386500490062,2.1884716261411086e-12,1e-09,True,humidity,,1
rq2,2,User02,B_fit_windows,exact,3505,3505,,0,True,humidity,,1
rq2,2,User02,E_prediction_keys,exact,ok,ok,,0,True,,0,1
rq2,2,User02,E_y_true,exact,,,,0,True,,0,1
rq2,2,User02,E_prediction_keys,exact,ok,ok,,0,True,,1,1
rq2,2,User02,E_y_true,exact,,,,0,True,,1,1
rq2,2,User02,E_prediction_keys,exact,ok,ok,,0,True,,2,1
rq2,2,User02,E_y_true,exact,,,,0,True,,2,1
rq2,2,User02,adaptation_and_buffer_nights_equal_plan,exact,,,,0,True,,,3
rq2,2,User02,fit_windows:fit_windows_are_labelled_adaptation_windows,exact,ok,ok,,0,True,,,3
rq2,2,User02,fit_windows:fit_windows_in_the_earliest_b_nights,exact,ok,ok,,0,True,,,3
rq2,2,User02,fit_windows:no_fit_window_in_the_buffer_night,exact,ok,ok,,0,True,,,3
rq2,2,User02,fit_windows:no_fit_window_in_a_test_or_primary_night,exact,ok,ok,,0,True,,,3
rq2,2,User02,fit_windows:fit_rows_precede_buffer_and_test_rows,exact,ok,ok,,0,True,,,3
rq2,2,User02,adaptation_windows,exact,10353,10353,,0,True,,,3
rq2,2,User02,primary_targets_equal_b0,exact,,,,0,True,,,3
rq2,2,User02,B_adaptation_mean_as_A_plus_offset,float,29.2070897324447,29.207089732444345,3.552713678800501e-13,1e-09,True,temperature,,3
rq2,2,User02,B_adaptation_mean_as_A_plus_offset,float,68.50806529508355,68.50806529508834,4.789058039023075e-12,1e-09,True,humidity,,3
rq2,2,User02,B_mae,float,1.8081720877055234,1.8081720877056795,1.56097357262297e-13,1e-09,True,temperature,,3
rq2,2,User02,B_rmse,float,2.3466864781243277,2.346686478124572,2.4424906541753444e-13,1e-09,True,temperature,,3
rq2,2,User02,B_bias,float,-1.6106358281308482,-1.6106358281312037,3.554934124849751e-13,1e-09,True,temperature,,3
rq2,2,User02,B_fit_windows,exact,10353,10353,,0,True,temperature,,3
rq2,2,User02,B_mae,float,15.534438863669196,15.534438863672138,2.9416469260468148e-12,1e-09,True,humidity,,3
rq2,2,User02,B_rmse,float,18.89400394718213,18.894003947185414,3.282707439211663e-12,1e-09,True,humidity,,3
rq2,2,User02,B_bias,float,12.946905433231908,12.946905433236692,4.7837289685048745e-12,1e-09,True,humidity,,3
rq2,2,User02,B_fit_windows,exact,10353,10353,,0,True,humidity,,3
rq2,2,User02,E_prediction_keys,exact,ok,ok,,0,True,,0,3
rq2,2,User02,E_y_true,exact,,,,0,True,,0,3
rq2,2,User02,E_prediction_keys,exact,ok,ok,,0,True,,1,3
rq2,2,User02,E_y_true,exact,,,,0,True,,1,3
rq2,2,User02,E_prediction_keys,exact,ok,ok,,0,True,,2,3
rq2,2,User02,E_y_true,exact,,,,0,True,,2,3
rq2,2,User02,adaptation_and_buffer_nights_equal_plan,exact,,,,0,True,,,7
rq2,2,User02,fit_windows:fit_windows_are_labelled_adaptation_windows,exact,ok,ok,,0,True,,,7
rq2,2,User02,fit_windows:fit_windows_in_the_earliest_b_nights,exact,ok,ok,,0,True,,,7
rq2,2,User02,fit_windows:no_fit_window_in_the_buffer_night,exact,ok,ok,,0,True,,,7
rq2,2,User02,fit_windows:no_fit_window_in_a_test_or_primary_night,exact,ok,ok,,0,True,,,7
rq2,2,User02,fit_windows:fit_rows_precede_buffer_and_test_rows,exact,ok,ok,,0,True,,,7
rq2,2,User02,adaptation_windows,exact,23058,23058,,0,True,,,7
rq2,2,User02,primary_targets_equal_b0,exact,,,,0,True,,,7
rq2,2,User02,B_adaptation_mean_as_A_plus_offset,float,29.201058201058203,29.201058201057457,7.460698725481052e-13,1e-09,True,temperature,,7
rq2,2,User02,B_adaptation_mean_as_A_plus_offset,float,70.26680544713332,70.2668054471265,6.821210263296962e-12,1e-09,True,humidity,,7
rq2,2,User02,B_mae,float,1.8108262031821327,1.810826203182461,3.2818192607919627e-13,1e-09,True,temperature,,7
rq2,2,User02,B_rmse,float,2.3508302803651318,2.3508302803656447,5.129230373768223e-13,1e-09,True,temperature,,7
rq2,2,User02,B_bias,float,-1.616667359517346,-1.616667359518092,7.460698725481052e-13,1e-09,True,temperature,,7
rq2,2,User02,B_fit_windows,exact,23058,23058,,0,True,temperature,,7
rq2,2,User02,B_mae,float,16.692969025232205,16.692969025227423,4.781952611665474e-12,1e-09,True,humidity,,7
rq2,2,User02,B_rmse,float,20.139936368792192,20.139936368787215,4.977351863999502e-12,1e-09,True,humidity,,7
rq2,2,User02,B_bias,float,14.705645585281676,14.705645585274855,6.821210263296962e-12,1e-09,True,humidity,,7
rq2,2,User02,B_fit_windows,exact,23058,23058,,0,True,humidity,,7
rq2,2,User02,E_prediction_keys,exact,ok,ok,,0,True,,0,7
rq2,2,User02,E_y_true,exact,,,,0,True,,0,7
rq2,2,User02,E_prediction_keys,exact,ok,ok,,0,True,,1,7
rq2,2,User02,E_y_true,exact,,,,0,True,,1,7
rq2,2,User02,E_prediction_keys,exact,ok,ok,,0,True,,2,7
rq2,2,User02,E_y_true,exact,,,,0,True,,2,7
rq2,2,User02,adaptation_and_buffer_nights_equal_plan,exact,,,,0,True,,,14
rq2,2,User02,fit_windows:fit_windows_are_labelled_adaptation_windows,exact,ok,ok,,0,True,,,14
rq2,2,User02,fit_windows:fit_windows_in_the_earliest_b_nights,exact,ok,ok,,0,True,,,14
rq2,2,User02,fit_windows:no_fit_window_in_the_buffer_night,exact,ok,ok,,0,True,,,14
rq2,2,User02,fit_windows:no_fit_window_in_a_test_or_primary_night,exact,ok,ok,,0,True,,,14
rq2,2,User02,fit_windows:fit_rows_precede_buffer_and_test_rows,exact,ok,ok,,0,True,,,14
rq2,2,User02,adaptation_windows,exact,44800,44800,,0,True,,,14
rq2,2,User02,primary_targets_equal_b0,exact,,,,0,True,,,14
rq2,2,User02,B_adaptation_mean_as_A_plus_offset,float,29.93984375,29.939843750001064,1.0622613899613498e-12,1e-09,True,temperature,,14
rq2,2,User02,B_adaptation_mean_as_A_plus_offset,float,64.17069196428571,64.17069196430761,2.1898927116126288e-11,1e-09,True,humidity,,14
rq2,2,User02,B_mae,float,1.48573096058233,1.4857309605818627,4.671818487622659e-13,1e-09,True,temperature,,14
rq2,2,User02,B_rmse,float,1.919235819041584,1.9192358190410976,4.862776847858186e-13,1e-09,True,temperature,,14
rq2,2,User02,B_bias,float,-0.8778818105755472,-0.877881810574485,1.0621503676588873e-12,1e-09,True,temperature,,14
rq2,2,User02,B_fit_windows,exact,44800,44800,,0,True,temperature,,14
rq2,2,User02,B_mae,float,13.423178270840754,13.423178270849409,8.65441052155802e-12,1e-09,True,humidity,,14
rq2,2,User02,B_rmse,float,16.232223134306857,16.23222313431847,1.1613821015998838e-11,1e-09,True,humidity,,14
rq2,2,User02,B_bias,float,8.609532102434065,8.609532102455958,2.1893598045608087e-11,1e-09,True,humidity,,14
rq2,2,User02,B_fit_windows,exact,44800,44800,,0,True,humidity,,14
rq2,2,User02,E_prediction_keys,exact,ok,ok,,0,True,,0,14
rq2,2,User02,E_y_true,exact,,,,0,True,,0,14
rq2,2,User02,E_prediction_keys,exact,ok,ok,,0,True,,1,14
rq2,2,User02,E_y_true,exact,,,,0,True,,1,14
rq2,2,User02,E_prediction_keys,exact,ok,ok,,0,True,,2,14
rq2,2,User02,E_y_true,exact,,,,0,True,,2,14
rq2,2,User02,S_prediction_keys,exact,ok,ok,,0,True,,0,
rq2,2,User02,S_y_true,exact,,,,0,True,,0,
rq2,2,User02,S_prediction_keys,exact,ok,ok,,0,True,,1,
rq2,2,User02,S_y_true,exact,,,,0,True,,1,
rq2,2,User02,S_prediction_keys,exact,ok,ok,,0,True,,2,
rq2,2,User02,S_y_true,exact,,,,0,True,,2,
rq2,2,User02,C_mae_vs_p8,float,4.98890344884399,4.98890344884399,0.0,1e-09,True,temperature,0,0
rq2,2,User02,C_mae_vs_p5,float,4.98890344884399,4.98890344884399,0.0,1e-09,True,temperature,0,0
rq2,2,User02,C_rmse_vs_p8,float,5.322680213385161,5.322680213385161,0.0,1e-09,True,temperature,0,0
rq2,2,User02,C_rmse_vs_p5,float,5.322680213385161,5.322680213385161,0.0,1e-09,True,temperature,0,0
rq2,2,User02,C_bias_vs_p8,float,-4.98890344884399,-4.98890344884399,0.0,1e-09,True,temperature,0,0
rq2,2,User02,C_bias_vs_p5,float,-4.98890344884399,-4.98890344884399,0.0,1e-09,True,temperature,0,0
rq2,2,User02,C_mae_vs_p8,float,21.71618773265025,21.71618773265025,0.0,1e-09,True,humidity,0,0
rq2,2,User02,C_mae_vs_p5,float,21.71618773265025,21.71618773265025,0.0,1e-09,True,humidity,0,0
rq2,2,User02,C_rmse_vs_p8,float,25.87397339191383,25.87397339191383,0.0,1e-09,True,humidity,0,0
rq2,2,User02,C_rmse_vs_p5,float,25.87397339191383,25.87397339191383,0.0,1e-09,True,humidity,0,0
rq2,2,User02,C_bias_vs_p8,float,-21.042309363907663,-21.042309363907663,0.0,1e-09,True,humidity,0,0
rq2,2,User02,C_bias_vs_p5,float,-21.042309363907663,-21.042309363907663,0.0,1e-09,True,humidity,0,0
rq2,2,User02,C_mae_vs_p8,float,5.068392105822567,5.068392105822567,0.0,1e-09,True,temperature,1,0
rq2,2,User02,C_mae_vs_p5,float,5.068392105822567,5.068392105822567,0.0,1e-09,True,temperature,1,0
rq2,2,User02,C_rmse_vs_p8,float,5.397573899035204,5.397573899035204,0.0,1e-09,True,temperature,1,0
rq2,2,User02,C_rmse_vs_p5,float,5.397573899035204,5.397573899035204,0.0,1e-09,True,temperature,1,0
rq2,2,User02,C_bias_vs_p8,float,-5.068392105822567,-5.068392105822567,0.0,1e-09,True,temperature,1,0
rq2,2,User02,C_bias_vs_p5,float,-5.068392105822567,-5.068392105822567,0.0,1e-09,True,temperature,1,0
rq2,2,User02,C_mae_vs_p8,float,21.6751157584665,21.6751157584665,0.0,1e-09,True,humidity,1,0
rq2,2,User02,C_mae_vs_p5,float,21.6751157584665,21.6751157584665,0.0,1e-09,True,humidity,1,0
rq2,2,User02,C_rmse_vs_p8,float,25.8342973126049,25.8342973126049,0.0,1e-09,True,humidity,1,0
rq2,2,User02,C_rmse_vs_p5,float,25.8342973126049,25.8342973126049,0.0,1e-09,True,humidity,1,0
rq2,2,User02,C_bias_vs_p8,float,-21.014560583977453,-21.014560583977453,0.0,1e-09,True,humidity,1,0
rq2,2,User02,C_bias_vs_p5,float,-21.014560583977453,-21.014560583977453,0.0,1e-09,True,humidity,1,0
rq2,2,User02,C_mae_vs_p8,float,5.12389265921062,5.12389265921062,0.0,1e-09,True,temperature,2,0
rq2,2,User02,C_mae_vs_p5,float,5.12389265921062,5.12389265921062,0.0,1e-09,True,temperature,2,0
rq2,2,User02,C_rmse_vs_p8,float,5.446748355860931,5.446748355860931,0.0,1e-09,True,temperature,2,0
rq2,2,User02,C_rmse_vs_p5,float,5.446748355860931,5.446748355860931,0.0,1e-09,True,temperature,2,0
rq2,2,User02,C_bias_vs_p8,float,-5.12389265921062,-5.12389265921062,0.0,1e-09,True,temperature,2,0
rq2,2,User02,C_bias_vs_p5,float,-5.12389265921062,-5.12389265921062,0.0,1e-09,True,temperature,2,0
rq2,2,User02,C_mae_vs_p8,float,22.561445093247787,22.561445093247787,0.0,1e-09,True,humidity,2,0
rq2,2,User02,C_mae_vs_p5,float,22.561445093247787,22.561445093247787,0.0,1e-09,True,humidity,2,0
rq2,2,User02,C_rmse_vs_p8,float,26.707564907934568,26.707564907934568,0.0,1e-09,True,humidity,2,0
rq2,2,User02,C_rmse_vs_p5,float,26.707564907934568,26.707564907934568,0.0,1e-09,True,humidity,2,0
rq2,2,User02,C_bias_vs_p8,float,-22.034037641931707,-22.034037641931707,0.0,1e-09,True,humidity,2,0
rq2,2,User02,C_bias_vs_p5,float,-22.034037641931707,-22.034037641931707,0.0,1e-09,True,humidity,2,0
rq2,2,User02,E_mae_vs_p8,float,4.347667656194878,4.347667656194878,0.0,1e-09,True,temperature,0,1
rq2,2,User02,E_mae_vs_p5,float,4.347667656194878,4.347667656194878,0.0,1e-09,True,temperature,0,1
rq2,2,User02,E_rmse_vs_p8,float,4.71978541110746,4.71978541110746,0.0,1e-09,True,temperature,0,1
rq2,2,User02,E_rmse_vs_p5,float,4.71978541110746,4.71978541110746,0.0,1e-09,True,temperature,0,1
rq2,2,User02,E_bias_vs_p8,float,-4.347667656194878,-4.347667656194878,0.0,1e-09,True,temperature,0,1
rq2,2,User02,E_bias_vs_p5,float,-4.347667656194878,-4.347667656194878,0.0,1e-09,True,temperature,0,1
rq2,2,User02,E_mae_vs_p8,float,17.217987817918416,17.217987817918416,0.0,1e-09,True,humidity,0,1
rq2,2,User02,E_mae_vs_p5,float,17.217987817918416,17.217987817918416,0.0,1e-09,True,humidity,0,1
rq2,2,User02,E_rmse_vs_p8,float,21.200787122461925,21.200787122461925,0.0,1e-09,True,humidity,0,1
rq2,2,User02,E_rmse_vs_p5,float,21.200787122461925,21.200787122461925,0.0,1e-09,True,humidity,0,1
rq2,2,User02,E_bias_vs_p8,float,-15.206236613858875,-15.206236613858875,0.0,1e-09,True,humidity,0,1
rq2,2,User02,E_bias_vs_p5,float,-15.206236613858875,-15.206236613858875,0.0,1e-09,True,humidity,0,1
rq2,2,User02,E_mae_vs_p8,float,4.306003026325849,4.306003026325849,0.0,1e-09,True,temperature,1,1
rq2,2,User02,E_mae_vs_p5,float,4.306003026325849,4.306003026325849,0.0,1e-09,True,temperature,1,1
rq2,2,User02,E_rmse_vs_p8,float,4.696777056594705,4.696777056594705,0.0,1e-09,True,temperature,1,1
rq2,2,User02,E_rmse_vs_p5,float,4.696777056594705,4.696777056594705,0.0,1e-09,True,temperature,1,1
rq2,2,User02,E_bias_vs_p8,float,-4.306000568692451,-4.306000568692451,0.0,1e-09,True,temperature,1,1
rq2,2,User02,E_bias_vs_p5,float,-4.306000568692451,-4.306000568692451,0.0,1e-09,True,temperature,1,1
rq2,2,User02,E_mae_vs_p8,float,16.873888159285094,16.873888159285094,0.0,1e-09,True,humidity,1,1
rq2,2,User02,E_mae_vs_p5,float,16.873888159285094,16.873888159285094,0.0,1e-09,True,humidity,1,1
rq2,2,User02,E_rmse_vs_p8,float,20.77200800288267,20.77200800288267,0.0,1e-09,True,humidity,1,1
rq2,2,User02,E_rmse_vs_p5,float,20.77200800288267,20.77200800288267,0.0,1e-09,True,humidity,1,1
rq2,2,User02,E_bias_vs_p8,float,-14.85112919246311,-14.85112919246311,0.0,1e-09,True,humidity,1,1
rq2,2,User02,E_bias_vs_p5,float,-14.85112919246311,-14.85112919246311,0.0,1e-09,True,humidity,1,1
rq2,2,User02,E_mae_vs_p8,float,4.362827837457076,4.362827837457076,0.0,1e-09,True,temperature,2,1
rq2,2,User02,E_mae_vs_p5,float,4.362827837457076,4.362827837457076,0.0,1e-09,True,temperature,2,1
rq2,2,User02,E_rmse_vs_p8,float,4.763961817409627,4.763961817409627,0.0,1e-09,True,temperature,2,1
rq2,2,User02,E_rmse_vs_p5,float,4.763961817409627,4.763961817409627,0.0,1e-09,True,temperature,2,1
rq2,2,User02,E_bias_vs_p8,float,-4.362805193243741,-4.362805193243741,0.0,1e-09,True,temperature,2,1
rq2,2,User02,E_bias_vs_p5,float,-4.362805193243741,-4.362805193243741,0.0,1e-09,True,temperature,2,1
rq2,2,User02,E_mae_vs_p8,float,17.775256198050663,17.775256198050663,0.0,1e-09,True,humidity,2,1
rq2,2,User02,E_mae_vs_p5,float,17.775256198050663,17.775256198050663,0.0,1e-09,True,humidity,2,1
rq2,2,User02,E_rmse_vs_p8,float,21.925050800742365,21.925050800742365,0.0,1e-09,True,humidity,2,1
rq2,2,User02,E_rmse_vs_p5,float,21.925050800742365,21.925050800742365,0.0,1e-09,True,humidity,2,1
rq2,2,User02,E_bias_vs_p8,float,-15.889994624410681,-15.889994624410681,0.0,1e-09,True,humidity,2,1
rq2,2,User02,E_bias_vs_p5,float,-15.889994624410681,-15.889994624410681,0.0,1e-09,True,humidity,2,1
rq2,2,User02,E_mae_vs_p8,float,3.0195965075118463,3.0195965075118463,0.0,1e-09,True,temperature,0,3
rq2,2,User02,E_mae_vs_p5,float,3.0195965075118463,3.0195965075118463,0.0,1e-09,True,temperature,0,3
rq2,2,User02,E_rmse_vs_p8,float,3.515629526386996,3.515629526386996,0.0,1e-09,True,temperature,0,3
rq2,2,User02,E_rmse_vs_p5,float,3.515629526386996,3.515629526386996,0.0,1e-09,True,temperature,0,3
rq2,2,User02,E_bias_vs_p8,float,-3.016444142363801,-3.016444142363801,0.0,1e-09,True,temperature,0,3
rq2,2,User02,E_bias_vs_p5,float,-3.016444142363801,-3.016444142363801,0.0,1e-09,True,temperature,0,3
rq2,2,User02,E_mae_vs_p8,float,12.027385201105936,12.027385201105936,0.0,1e-09,True,humidity,0,3
rq2,2,User02,E_mae_vs_p5,float,12.027385201105936,12.027385201105936,0.0,1e-09,True,humidity,0,3
rq2,2,User02,E_rmse_vs_p8,float,14.66365583889657,14.66365583889657,0.0,1e-09,True,humidity,0,3
rq2,2,User02,E_rmse_vs_p5,float,14.66365583889657,14.66365583889657,0.0,1e-09,True,humidity,0,3
rq2,2,User02,E_bias_vs_p8,float,-2.4294239688497665,-2.4294239688497665,0.0,1e-09,True,humidity,0,3
rq2,2,User02,E_bias_vs_p5,float,-2.4294239688497665,-2.4294239688497665,0.0,1e-09,True,humidity,0,3
rq2,2,User02,E_mae_vs_p8,float,2.857064327900412,2.857064327900412,0.0,1e-09,True,temperature,1,3
rq2,2,User02,E_mae_vs_p5,float,2.857064327900412,2.857064327900412,0.0,1e-09,True,temperature,1,3
rq2,2,User02,E_rmse_vs_p8,float,3.411876896785952,3.411876896785952,0.0,1e-09,True,temperature,1,3
rq2,2,User02,E_rmse_vs_p5,float,3.411876896785952,3.411876896785952,0.0,1e-09,True,temperature,1,3
rq2,2,User02,E_bias_vs_p8,float,-2.838500300714198,-2.838500300714198,0.0,1e-09,True,temperature,1,3
rq2,2,User02,E_bias_vs_p5,float,-2.838500300714198,-2.838500300714198,0.0,1e-09,True,temperature,1,3
rq2,2,User02,E_mae_vs_p8,float,12.440337548568163,12.440337548568163,0.0,1e-09,True,humidity,1,3
rq2,2,User02,E_mae_vs_p5,float,12.440337548568163,12.440337548568163,0.0,1e-09,True,humidity,1,3
rq2,2,User02,E_rmse_vs_p8,float,15.04752704251949,15.04752704251949,0.0,1e-09,True,humidity,1,3
rq2,2,User02,E_rmse_vs_p5,float,15.04752704251949,15.04752704251949,0.0,1e-09,True,humidity,1,3
rq2,2,User02,E_bias_vs_p8,float,-2.467983892720686,-2.467983892720686,0.0,1e-09,True,humidity,1,3
rq2,2,User02,E_bias_vs_p5,float,-2.467983892720686,-2.467983892720686,0.0,1e-09,True,humidity,1,3
rq2,2,User02,E_mae_vs_p8,float,2.3985679439920364,2.3985679439920364,0.0,1e-09,True,temperature,2,3
rq2,2,User02,E_mae_vs_p5,float,2.3985679439920364,2.3985679439920364,0.0,1e-09,True,temperature,2,3
rq2,2,User02,E_rmse_vs_p8,float,3.0580212146061174,3.0580212146061174,0.0,1e-09,True,temperature,2,3
rq2,2,User02,E_rmse_vs_p5,float,3.0580212146061174,3.0580212146061174,0.0,1e-09,True,temperature,2,3
rq2,2,User02,E_bias_vs_p8,float,-2.2694865126772843,-2.2694865126772843,0.0,1e-09,True,temperature,2,3
rq2,2,User02,E_bias_vs_p5,float,-2.2694865126772843,-2.2694865126772843,0.0,1e-09,True,temperature,2,3
rq2,2,User02,E_mae_vs_p8,float,13.635921379946982,13.635921379946982,0.0,1e-09,True,humidity,2,3
rq2,2,User02,E_mae_vs_p5,float,13.635921379946982,13.635921379946982,0.0,1e-09,True,humidity,2,3
rq2,2,User02,E_rmse_vs_p8,float,16.09288513487783,16.09288513487783,0.0,1e-09,True,humidity,2,3
rq2,2,User02,E_rmse_vs_p5,float,16.09288513487783,16.09288513487783,0.0,1e-09,True,humidity,2,3
rq2,2,User02,E_bias_vs_p8,float,1.9571795672480967,1.9571795672480967,0.0,1e-09,True,humidity,2,3
rq2,2,User02,E_bias_vs_p5,float,1.9571795672480967,1.9571795672480967,0.0,1e-09,True,humidity,2,3
rq2,2,User02,E_mae_vs_p8,float,1.9118088241160787,1.9118088241160787,0.0,1e-09,True,temperature,0,7
rq2,2,User02,E_mae_vs_p5,float,1.9118088241160787,1.9118088241160787,0.0,1e-09,True,temperature,0,7
rq2,2,User02,E_rmse_vs_p8,float,2.4756620328716794,2.4756620328716794,0.0,1e-09,True,temperature,0,7
rq2,2,User02,E_rmse_vs_p5,float,2.4756620328716794,2.4756620328716794,0.0,1e-09,True,temperature,0,7
rq2,2,User02,E_bias_vs_p8,float,-1.7805330723251116,-1.7805330723251116,0.0,1e-09,True,temperature,0,7
rq2,2,User02,E_bias_vs_p5,float,-1.7805330723251116,-1.7805330723251116,0.0,1e-09,True,temperature,0,7
rq2,2,User02,E_mae_vs_p8,float,14.94022798351683,14.94022798351683,0.0,1e-09,True,humidity,0,7
rq2,2,User02,E_mae_vs_p5,float,14.94022798351683,14.94022798351683,0.0,1e-09,True,humidity,0,7
rq2,2,User02,E_rmse_vs_p8,float,18.383868258388638,18.383868258388638,0.0,1e-09,True,humidity,0,7
rq2,2,User02,E_rmse_vs_p5,float,18.383868258388638,18.383868258388638,0.0,1e-09,True,humidity,0,7
rq2,2,User02,E_bias_vs_p8,float,12.03207130637518,12.03207130637518,0.0,1e-09,True,humidity,0,7
rq2,2,User02,E_bias_vs_p5,float,12.03207130637518,12.03207130637518,0.0,1e-09,True,humidity,0,7
rq2,2,User02,E_mae_vs_p8,float,1.9747725289186193,1.9747725289186193,0.0,1e-09,True,temperature,1,7
rq2,2,User02,E_mae_vs_p5,float,1.9747725289186193,1.9747725289186193,0.0,1e-09,True,temperature,1,7
rq2,2,User02,E_rmse_vs_p8,float,2.54834322649514,2.54834322649514,0.0,1e-09,True,temperature,1,7
rq2,2,User02,E_rmse_vs_p5,float,2.54834322649514,2.54834322649514,0.0,1e-09,True,temperature,1,7
rq2,2,User02,E_bias_vs_p8,float,-1.8192191698822753,-1.8192191698822753,0.0,1e-09,True,temperature,1,7
rq2,2,User02,E_bias_vs_p5,float,-1.8192191698822753,-1.8192191698822753,0.0,1e-09,True,temperature,1,7
rq2,2,User02,E_mae_vs_p8,float,14.804560917985707,14.804560917985707,0.0,1e-09,True,humidity,1,7
rq2,2,User02,E_mae_vs_p5,float,14.804560917985707,14.804560917985707,0.0,1e-09,True,humidity,1,7
rq2,2,User02,E_rmse_vs_p8,float,18.131039153883865,18.131039153883865,0.0,1e-09,True,humidity,1,7
rq2,2,User02,E_rmse_vs_p5,float,18.131039153883865,18.131039153883865,0.0,1e-09,True,humidity,1,7
rq2,2,User02,E_bias_vs_p8,float,11.238277622697629,11.238277622697629,0.0,1e-09,True,humidity,1,7
rq2,2,User02,E_bias_vs_p5,float,11.238277622697629,11.238277622697629,0.0,1e-09,True,humidity,1,7
rq2,2,User02,E_mae_vs_p8,float,1.9861256120198576,1.9861256120198576,0.0,1e-09,True,temperature,2,7
rq2,2,User02,E_mae_vs_p5,float,1.9861256120198576,1.9861256120198576,0.0,1e-09,True,temperature,2,7
rq2,2,User02,E_rmse_vs_p8,float,2.5544896440031453,2.5544896440031453,0.0,1e-09,True,temperature,2,7
rq2,2,User02,E_rmse_vs_p5,float,2.5544896440031453,2.5544896440031453,0.0,1e-09,True,temperature,2,7
rq2,2,User02,E_bias_vs_p8,float,-1.7653457426387191,-1.7653457426387191,0.0,1e-09,True,temperature,2,7
rq2,2,User02,E_bias_vs_p5,float,-1.7653457426387191,-1.7653457426387191,0.0,1e-09,True,temperature,2,7
rq2,2,User02,E_mae_vs_p8,float,15.21502108153374,15.21502108153374,0.0,1e-09,True,humidity,2,7
rq2,2,User02,E_mae_vs_p5,float,15.21502108153374,15.21502108153374,0.0,1e-09,True,humidity,2,7
rq2,2,User02,E_rmse_vs_p8,float,18.503512826278914,18.503512826278914,0.0,1e-09,True,humidity,2,7
rq2,2,User02,E_rmse_vs_p5,float,18.503512826278914,18.503512826278914,0.0,1e-09,True,humidity,2,7
rq2,2,User02,E_bias_vs_p8,float,10.922582707204521,10.922582707204521,0.0,1e-09,True,humidity,2,7
rq2,2,User02,E_bias_vs_p5,float,10.922582707204521,10.922582707204521,0.0,1e-09,True,humidity,2,7
rq2,2,User02,E_mae_vs_p8,float,1.5226666791438146,1.5226666791438146,0.0,1e-09,True,temperature,0,14
rq2,2,User02,E_mae_vs_p5,float,1.5226666791438146,1.5226666791438146,0.0,1e-09,True,temperature,0,14
rq2,2,User02,E_rmse_vs_p8,float,2.003643109856889,2.003643109856889,0.0,1e-09,True,temperature,0,14
rq2,2,User02,E_rmse_vs_p5,float,2.003643109856889,2.003643109856889,0.0,1e-09,True,temperature,0,14
rq2,2,User02,E_bias_vs_p8,float,-1.193293720100571,-1.193293720100571,0.0,1e-09,True,temperature,0,14
rq2,2,User02,E_bias_vs_p5,float,-1.193293720100571,-1.193293720100571,0.0,1e-09,True,temperature,0,14
rq2,2,User02,E_mae_vs_p8,float,12.075163270105271,12.075163270105271,0.0,1e-09,True,humidity,0,14
rq2,2,User02,E_mae_vs_p5,float,12.075163270105271,12.075163270105271,0.0,1e-09,True,humidity,0,14
rq2,2,User02,E_rmse_vs_p8,float,14.907534010651554,14.907534010651554,0.0,1e-09,True,humidity,0,14
rq2,2,User02,E_rmse_vs_p5,float,14.907534010651554,14.907534010651554,0.0,1e-09,True,humidity,0,14
rq2,2,User02,E_bias_vs_p8,float,6.401734711607257,6.401734711607257,0.0,1e-09,True,humidity,0,14
rq2,2,User02,E_bias_vs_p5,float,6.401734711607257,6.401734711607257,0.0,1e-09,True,humidity,0,14
rq2,2,User02,E_mae_vs_p8,float,1.5410766037352455,1.5410766037352455,0.0,1e-09,True,temperature,1,14
rq2,2,User02,E_mae_vs_p5,float,1.5410766037352455,1.5410766037352455,0.0,1e-09,True,temperature,1,14
rq2,2,User02,E_rmse_vs_p8,float,2.031401584927107,2.031401584927107,0.0,1e-09,True,temperature,1,14
rq2,2,User02,E_rmse_vs_p5,float,2.031401584927107,2.031401584927107,0.0,1e-09,True,temperature,1,14
rq2,2,User02,E_bias_vs_p8,float,-1.2138547015680259,-1.2138547015680259,0.0,1e-09,True,temperature,1,14
rq2,2,User02,E_bias_vs_p5,float,-1.2138547015680259,-1.2138547015680259,0.0,1e-09,True,temperature,1,14
rq2,2,User02,E_mae_vs_p8,float,12.40276466484662,12.40276466484662,0.0,1e-09,True,humidity,1,14
rq2,2,User02,E_mae_vs_p5,float,12.40276466484662,12.40276466484662,0.0,1e-09,True,humidity,1,14
rq2,2,User02,E_rmse_vs_p8,float,15.196545996607838,15.196545996607838,0.0,1e-09,True,humidity,1,14
rq2,2,User02,E_rmse_vs_p5,float,15.196545996607838,15.196545996607838,0.0,1e-09,True,humidity,1,14
rq2,2,User02,E_bias_vs_p8,float,6.733922635829467,6.733922635829467,0.0,1e-09,True,humidity,1,14
rq2,2,User02,E_bias_vs_p5,float,6.733922635829467,6.733922635829467,0.0,1e-09,True,humidity,1,14
rq2,2,User02,E_mae_vs_p8,float,1.5874599250980341,1.5874599250980341,0.0,1e-09,True,temperature,2,14
rq2,2,User02,E_mae_vs_p5,float,1.5874599250980341,1.5874599250980341,0.0,1e-09,True,temperature,2,14
