subject_id,budget_nights,seed,stratum_type,stratum,target,metric,value,seed_sd,n_windows,n_nights
User02,1,2,device_x_channel_quality_phase,22482/normal,temperature,bias,-5.934978436880327,,23134,13
User02,1,2,device_x_channel_quality_phase,22482/normal,humidity,mae,22.759819722304737,,23134,13
User02,1,2,device_x_channel_quality_phase,22482/normal,humidity,rmse,25.057684941389642,,23134,13
User02,1,2,device_x_channel_quality_phase,22482/normal,humidity,bias,-22.38892267275941,,23134,13
User02,1,2,device_x_channel_quality_phase,22482/p1_transition,temperature,mae,6.521885115065349,,2485,1
User02,1,2,device_x_channel_quality_phase,22482/p1_transition,temperature,rmse,6.72249335275468,,2485,1
User02,1,2,device_x_channel_quality_phase,22482/p1_transition,temperature,bias,-6.521885115065349,,2485,1
User02,1,2,device_x_channel_quality_phase,22482/p1_transition,humidity,mae,30.556292976329548,,2485,1
User02,1,2,device_x_channel_quality_phase,22482/p1_transition,humidity,rmse,31.616117965558736,,2485,1
User02,1,2,device_x_channel_quality_phase,22482/p1_transition,humidity,bias,-30.556292976329548,,2485,1
User02,1,2,device_x_channel_quality_phase,22482/p1_response_shift,temperature,mae,4.972998639070849,,33677,21
User02,1,2,device_x_channel_quality_phase,22482/p1_response_shift,temperature,rmse,5.1734509818603,,33677,21
User02,1,2,device_x_channel_quality_phase,22482/p1_response_shift,temperature,bias,-4.972998639070849,,33677,21
User02,1,2,device_x_channel_quality_phase,22482/p1_response_shift,humidity,mae,22.702128782652043,,33677,21
User02,1,2,device_x_channel_quality_phase,22482/p1_response_shift,humidity,rmse,27.096267298030433,,33677,21
User02,1,2,device_x_channel_quality_phase,22482/p1_response_shift,humidity,bias,-19.60268902322448,,33677,21
User02,3,0,device,22480,temperature,mae,1.4883845012118881,,36543,30
User02,3,0,device,22480,temperature,rmse,1.6983924038907565,,36543,30
User02,3,0,device,22480,temperature,bias,-1.480505642045119,,36543,30
User02,3,0,device,22480,humidity,mae,6.902974021993401,,36543,30
User02,3,0,device,22480,humidity,rmse,9.18566952865012,,36543,30
User02,3,0,device,22480,humidity,bias,5.292016674486426,,36543,30
User02,3,0,device,22482,temperature,mae,3.963253421067893,,59296,35
User02,3,0,device,22482,temperature,rmse,4.266026736699343,,59296,35
User02,3,0,device,22482,temperature,bias,-3.9630139045255928,,59296,35
User02,3,0,device,22482,humidity,mae,15.185462604612228,,59296,35
User02,3,0,device,22482,humidity,rmse,17.191207792172758,,59296,35
User02,3,0,device,22482,humidity,bias,-7.188001367484319,,59296,35
User02,3,0,device_x_channel_quality_phase,22482/normal,temperature,mae,4.465048537594751,,23134,13
User02,3,0,device_x_channel_quality_phase,22482/normal,temperature,rmse,4.740665498903888,,23134,13
User02,3,0,device_x_channel_quality_phase,22482/normal,temperature,bias,-4.465020001529064,,23134,13
User02,3,0,device_x_channel_quality_phase,22482/normal,humidity,mae,11.603627539255761,,23134,13
User02,3,0,device_x_channel_quality_phase,22482/normal,humidity,rmse,13.81337895327656,,23134,13
User02,3,0,device_x_channel_quality_phase,22482/normal,humidity,bias,-8.74536058164045,,23134,13
User02,3,0,device_x_channel_quality_phase,22482/p1_transition,temperature,mae,5.029933655313904,,2485,1
User02,3,0,device_x_channel_quality_phase,22482/p1_transition,temperature,rmse,5.270526514505702,,2485,1
User02,3,0,device_x_channel_quality_phase,22482/p1_transition,temperature,bias,-5.029933655313904,,2485,1
User02,3,0,device_x_channel_quality_phase,22482/p1_transition,humidity,mae,16.299306544111406,,2485,1
User02,3,0,device_x_channel_quality_phase,22482/p1_transition,humidity,rmse,18.38777169043485,,2485,1
User02,3,0,device_x_channel_quality_phase,22482/p1_transition,humidity,bias,-16.299306544111406,,2485,1
User02,3,0,device_x_channel_quality_phase,22482/p1_response_shift,temperature,mae,3.5398419352516486,,33677,21
User02,3,0,device_x_channel_quality_phase,22482/p1_response_shift,temperature,rmse,3.815169130286103,,33677,21
User02,3,0,device_x_channel_quality_phase,22482/p1_response_shift,temperature,bias,-3.5394398145298323,,33677,21
User02,3,0,device_x_channel_quality_phase,22482/p1_response_shift,humidity,mae,17.563770358043385,,33677,21
User02,3,0,device_x_channel_quality_phase,22482/p1_response_shift,humidity,rmse,19.087639162088532,,33677,21
User02,3,0,device_x_channel_quality_phase,22482/p1_response_shift,humidity,bias,-5.445876432834376,,33677,21
User02,3,1,device,22480,temperature,mae,1.2227870728410963,,36543,30
User02,3,1,device,22480,temperature,rmse,1.4632243597897079,,36543,30
User02,3,1,device,22480,temperature,bias,-1.1747154432655016,,36543,30
User02,3,1,device,22480,humidity,mae,7.45442192525447,,36543,30
User02,3,1,device,22480,humidity,rmse,9.738985816467988,,36543,30
User02,3,1,device,22480,humidity,bias,5.8908986273370685,,36543,30
User02,3,1,device,22482,temperature,mae,3.8642383991975073,,59296,35
User02,3,1,device,22482,temperature,rmse,4.182762105455892,,59296,35
User02,3,1,device,22482,temperature,bias,-3.8638593476271037,,59296,35
User02,3,1,device,22482,humidity,mae,15.513062768190942,,59296,35
User02,3,1,device,22482,humidity,rmse,17.53620446417064,,59296,35
User02,3,1,device,22482,humidity,bias,-7.619404628191384,,59296,35
User02,3,1,device_x_channel_quality_phase,22482/normal,temperature,mae,4.388776635347625,,23134,13
User02,3,1,device_x_channel_quality_phase,22482/normal,temperature,rmse,4.688180098708639,,23134,13
User02,3,1,device_x_channel_quality_phase,22482/normal,temperature,bias,-4.388532890437864,,23134,13
User02,3,1,device_x_channel_quality_phase,22482/normal,humidity,mae,12.028463730397041,,23134,13
User02,3,1,device_x_channel_quality_phase,22482/normal,humidity,rmse,14.327450721392369,,23134,13
User02,3,1,device_x_channel_quality_phase,22482/normal,humidity,bias,-9.154433973648546,,23134,13
User02,3,1,device_x_channel_quality_phase,22482/p1_transition,temperature,mae,4.955501375563652,,2485,1
User02,3,1,device_x_channel_quality_phase,22482/p1_transition,temperature,rmse,5.2188749838862725,,2485,1
User02,3,1,device_x_channel_quality_phase,22482/p1_transition,temperature,bias,-4.955501375563652,,2485,1
User02,3,1,device_x_channel_quality_phase,22482/p1_transition,humidity,mae,16.873169416901828,,2485,1
User02,3,1,device_x_channel_quality_phase,22482/p1_transition,humidity,rmse,18.738252711795013,,2485,1
User02,3,1,device_x_channel_quality_phase,22482/p1_transition,humidity,bias,-16.873169416901828,,2485,1
User02,3,1,device_x_channel_quality_phase,22482/p1_response_shift,temperature,mae,3.423389866033429,,33677,21
User02,3,1,device_x_channel_quality_phase,22482/p1_response_shift,temperature,rmse,3.700918538563449,,33677,21
User02,3,1,device_x_channel_quality_phase,22482/p1_response_shift,temperature,bias,-3.4228898972958253,,33677,21
User02,3,1,device_x_channel_quality_phase,22482/p1_response_shift,humidity,mae,17.806403894724706,,33677,21
User02,3,1,device_x_channel_quality_phase,22482/p1_response_shift,humidity,rmse,19.352914422921906,,33677,21
User02,3,1,device_x_channel_quality_phase,22482/p1_response_shift,humidity,bias,-5.882106936064664,,33677,21
User02,3,2,device,22480,temperature,mae,0.8204534300219829,,36543,30
User02,3,2,device,22480,temperature,rmse,1.0953155618419095,,36543,30
User02,3,2,device,22480,temperature,bias,-0.5145899890003551,,36543,30
User02,3,2,device,22480,humidity,mae,12.021146706593544,,36543,30
User02,3,2,device,22480,humidity,rmse,14.27291458748915,,36543,30
User02,3,2,device,22480,humidity,bias,11.08156434348654,,36543,30
User02,3,2,device,22482,temperature,mae,3.371129983320283,,59296,35
User02,3,2,device,22482,temperature,rmse,3.791474598585423,,59296,35
User02,3,2,device,22482,temperature,bias,-3.3509959511676723,,59296,35
User02,3,2,device,22482,humidity,mae,14.631076380087878,,59296,35
User02,3,2,device,22482,humidity,rmse,17.118400554788984,,59296,35
