subject_id,fold,target,condition,condition_name,budget_nights,seed,R,Q,r_pooled,r_within,r_within_mat,r2_pooled,oracle_affine,identity_gap,mae,rmse,bias,target_sd,constant_prediction,n_windows,n_nights,status,per_night_r_median,n_nights_eligible,n_nights_too_few_windows,n_nights_zero_target_sd,n_nights_zero_prediction_sd,n_nights_total,protocol_version
User01,1,temperature,D,raw_tcn_bias_calibrated,7,0,1.7001799141305571,1.4335893782632372,0.057396757938997664,0.01349046886439308,0.01349046886439308,0.0032943878219078913,0.9983514472259216,4.440892098500626e-16,2.675806224379976,3.301888637016882,1.3417526582612096,1.7745063237281102,False,265852,136,post_hoc_second_order_diagnostic,0.026654051516688895,136,0,0,0,136,v1.2
User01,1,humidity,D,raw_tcn_bias_calibrated,7,0,1.295462159316604,0.8228766446771546,-0.0006660985417421595,-0.00831955015563138,-0.00831955015563138,4.4368726731103146e-07,0.9999997781563418,0.0,37.35240248330301,38.972747941533534,37.35240248330301,8.584458606475415,False,265852,136,post_hoc_second_order_diagnostic,-0.023805202702364366,136,0,0,0,136,v1.2
User01,1,temperature,D,raw_tcn_bias_calibrated,7,1,1.9558584233957155,1.7739038210214932,0.09057779515961316,0.022660574709955254,0.022660574709955254,0.00820433697597684,0.9958893829256455,0.0,2.8967871854552727,3.6426976102987507,1.1061665414416315,1.7745063237281102,False,265852,136,post_hoc_second_order_diagnostic,0.024614288234248778,136,0,0,0,136,v1.2
User01,1,humidity,D,raw_tcn_bias_calibrated,7,1,1.3660609566391062,0.9231078956571966,-0.007580018703625882,-0.01715710462081653,-0.01715710462081653,5.74566835473182e-05,0.9999712712455557,4.440892098500626e-16,35.954617351292306,37.80583777076071,35.9410814090112,8.584458606475415,False,265852,136,post_hoc_second_order_diagnostic,-0.0034982028152754675,136,0,0,0,136,v1.2
User01,1,temperature,D,raw_tcn_bias_calibrated,7,2,1.8257267370423862,1.5531099453592574,0.025391758084503276,0.030873143290586876,0.030873143290586876,0.0006447413786219375,0.9996775773325007,4.440892098500626e-16,3.0798062881436334,3.697593889741152,1.7821706227415457,1.7745063237281102,False,265852,136,post_hoc_second_order_diagnostic,0.03395352648949117,136,0,0,0,136,v1.2
User01,1,humidity,D,raw_tcn_bias_calibrated,7,2,1.4538992160232125,1.0854311219981136,0.029636975090015866,-0.026046033254499508,-0.026046033254499508,0.000878350292486221,0.9995607283739762,0.0,34.96889347085068,37.10926330701914,34.94744080569522,8.584458606475415,False,265852,136,post_hoc_second_order_diagnostic,-0.047924483124097125,136,0,0,0,136,v1.2
User01,1,temperature,D,raw_tcn_bias_calibrated,14,0,1.7001799141305571,1.4335893782632372,0.057396757938997685,0.01349046886439308,0.01349046886439308,0.003294387821907894,0.9983514472259216,0.0,2.461814970613493,3.0725711802523517,0.5818292553723545,1.7745063237281102,False,265852,136,post_hoc_second_order_diagnostic,0.026654051516688863,136,0,0,0,136,v1.2
User01,1,humidity,D,raw_tcn_bias_calibrated,14,0,1.295462159316604,0.8228766446771545,-0.000666098541742156,-0.008319550155631383,-0.008319550155631383,4.436872673110267e-07,0.9999997781563418,2.220446049250313e-16,19.34099013730991,22.12718642498549,19.129539154052217,8.584458606475415,False,265852,136,post_hoc_second_order_diagnostic,-0.023805202702364407,136,0,0,0,136,v1.2
User01,1,temperature,D,raw_tcn_bias_calibrated,14,1,1.955858423395716,1.7739038210214935,0.09057779515961319,0.022660574709955254,0.022660574709955254,0.008204336975976846,0.9958893829256455,8.881784197001252e-16,2.717773059429716,3.484713318737287,0.3123867012434162,1.7745063237281102,False,265852,136,post_hoc_second_order_diagnostic,0.0246142882342488,136,0,0,0,136,v1.2
User01,1,humidity,D,raw_tcn_bias_calibrated,14,1,1.3660609566391062,0.9231078956571968,-0.007580018703625888,-0.017157104620816536,-0.017157104620816536,5.745668354731828e-05,0.9999712712455557,6.661338147750939e-16,18.341086875787614,21.346805890709003,17.837210685409925,8.584458606475415,False,265852,136,post_hoc_second_order_diagnostic,-0.003498202815275491,136,0,0,0,136,v1.2
